,organization,position,link,location,date_added,key,real_link,title,type,description,company
113,Pasqal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTI4iVWjly0-dUzZKMoVbjoEz-CtSVBqQLQtRokOG_7qUGSpvxmdjKveouLCY4F0RwoGAVsbNYXpsnPJtxz7N54xKgxrmRUyCF5N5aZEc6bCS-QFti3DzYVUZSqSkt1ZBxEXouTVzOjGSMG4JhgVCuHyA==,,2022-07-08,fr.linkedin.com,https://fr.linkedin.com/jobs/ing%C3%A9nieur-applications-principal-emplois?trk=expired_jd_redirect&position=1&pageNum=0,,,,
114,Atlantic Quantum,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOwfcMqWD-ukHzRkKZOWW3alF1mSZsHLgGY-0w4_IWi2wZ51FBXM7-2fjkWLb6ARrvvTLDIAUIy3XFLsgMzSY_OClLDOhFmyAe3NR1_MOOokMM4W1lPe8kadWsUMC_I_TooM57ISiGnD4GTzdX7fENqOA==,,2022-07-03,jobs.polymer.co,https://jobs.polymer.co/atlantic-quantum/25412,,,,
115,Qruise,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTsxUzmKeGGKcgnpsOcJZPy9kf8c3NtMtTo6k6k-xo51Kf32PIro0jlUTqiGmV2PYygUJErvdvpywQrm8ddl4jkXsrMgATIYjHedDr8ZWE3gmEDIC7x3B3Ef731oCMUBudd9AuuxcUAFKLMS2X0DlP9Ig==,,2022-07-03,qruise.jobs.personio.de,https://qruise.jobs.personio.de/job/684506?display=en,,,,Northrop_Grumman
116,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPzvtRkmQ3nW4VbtNlFn7a7BIn9E7Nk3-LeBeGlqRHHKtaeNs48dXkrGRxkIzlxgP8EwuNG3RodS2MRm9g7Xevy4O49gXN2uQEIOg4iB4AKSiaR79RKG1yO0xO1NGBX5ZKaKje_y2SXnDqZWlgsVajy-A==,,2022-07-02,careers.google.com,https://careers.google.com/jobs/results/98340466165981894/,,,,
117,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQED6rG7AoAVnyXtw622NuceQhz_SzoQ3JNCDPo2N4kAddikAYEwsVxuy2dy5bL7DFbr9VOAqkhPGDKaUm11hIiWzIBrw4tK3avM_Cy2ShZGiL9KmJE2Ck_rK2jClW311PAotXqywOYsqkANpLGMdI49g==,,2022-07-02,careers.google.com,https://careers.google.com/jobs/results/119055127794328262/,,,,
118,IonQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRDFPMQqUyxmdvHclwTIiRO1pBLgaU9NuFr9aML6yURyKu5GAckroCWtp_USc-ZLFun5U3Lzlmi3VL6x9fC_3ZZb9K5NTGua5Dc4_f0SnQ_iYJtP8jxEz2vEZ6h_i5O8N9lnTmBSzfVRaBb3LQTPla2jg==,,2022-07-02,ionq.com,https://ionq.com/,,,,Ionq
119,IonQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRIBbcsZkWYSXbp8igajr2xEbNJp7oKSH6aLmdfdmrepB_TtmLE78z0nV7kXQhG-37T8HNH3SqaDGzuAicne0MQJ-Cg7KfLYFSpcsMzNQsYQnT3h2VnrZdKCwTD7iTol5-CD7jYBDstKDEocJgky_VsxA==,,2022-07-02,ionq.com,https://ionq.com/,,,,Ionq
120,Booz Allen Hamilton,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXO-mZeF-aEGuzdskth9w6rcHQ3guy2quIc9f5s6Nrq7hs3foci7ssq-JCIGgomhpLNj39GnZ5EFzgNdJITewoUFaMVBLzg-aKOYVzNKbd6YcMsiXxGGsBp06bOQe9-vrAnt7338Y20kgOVYD96UXBT0ZQ==,,2022-06-30,bah.wd1.myworkdayjobs.com,https://bah.wd1.myworkdayjobs.com/BAH_Jobs/job/Washington-DC/Quantum-Research-Data-Scientist_R0151036?source=JB-16500,,,,
121,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQhZReMi4_VtZiu4jR48bT83xnL0__7f7ZNz88WYiG4NNiZLoDGgUt00fpXoWLUnhe_CsH_OQ5ngqOx5MD2bpNLgpUhKNG5xZoCI0bzIZGxjs4XXOvTID5uJYV6NbFZrl4NaRQUf7jRytAEJYm1ylKSAg==,,2022-06-30,bah.wd1.myworkdayjobs.com,https://bah.wd1.myworkdayjobs.com/fr-FR/BAH_Jobs/job/Washington-DC/Quantum-Research-Data-Scientist_R0151036?source=JB-16500,,,,
122,Northrop Grumman,Job Search,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSZ39YsilVPwQLia4nilpmY_Lad5BUwHDasZZCdXrEPDtgJq0Ptt0ihY6hsZIzziLAB21zOpiKSWq8vZJs99XBbtwrQAAYHleAJ5Z_eboY7_v6OcvB94Q13r9par2HfLk52ecKt_BYVXrH2bnJBOPoDOw==,,2022-06-30,www.northropgrumman.com,https://www.northropgrumman.com/jobs/?category=Engineering&fof=1,Job Search,,,Northrop_Grumman
123,Anametric,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOq3F3thREJMPCntmicaXBxrdGfiIrEoAZdACTW5CNmpEWb7jRk99Xk14YjzaDC1ZRdWC1sDOUvosVCtu5a17o5Atfvibxi_2XcZ3Zdi9FDxXYXZWyjQ78H6dLFgZQETv0oLaZKMLNbpv-i-ERd39OUEA==,,2022-06-25,anametric.com,https://anametric.com/wp-content/uploads/2022/05/Job-Req-Director-of-Strategic-Partnerships.pdf,,,,
124,Anametric,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOrk-bmIykMZer5x92_JpnNwgBi_lyYQSAY6DLLWykvDqovuxY6FuNzs8FNM2YP-xtJ95IBkKOET4BQiCni774oHqDjvKZv2fG8OvyqSjDinbil_RsT0GSSuK5-wuPkD-Orkh1qXnfWyfGqagJCWwXf9Q==,,2022-06-25,anametric.com,https://anametric.com/wp-content/uploads/2021/08/Job-Req-Sr.-Processor-Design-Engineer.pdf,,,,
125,AOSense,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOub4pwgRqTVFIlwrGueaN7oiWuy3lhLkeua8wulcINI2JSH3WcAaKCjtOlB3PIO2cEof61YjytnzSPxc_TvJDFuuDBFufZMcae3fWTY2sgQDpYBWr5fCC5QU9i9bpqv2_j_eyietvUjXt91PTDkbSU-w==,,2022-06-25,apply.workable.com,https://apply.workable.com/aosense/j/DD09908045/,,,,
126,AOSense,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXOv0H_HiuEWf3q8v5DHa023EtjuIxeQQaAd7gwZ3y2C36EOVYbA30nL2KH0rVm7K0ZZOjawwUIeGgEbQvngrKHpxb0vBOPEpr1TV7gaEFyRE_U1VtFAw78R2plBlj1aU8a5iQol56ZLZZbQYcETaG9Gzg==,,2022-06-25,apply.workable.com,https://apply.workable.com/aosense/j/EFCB81B297/,,,,
127,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPSD2LN7-njiLFJC9HYpWc4D2TuCi8e70JGmfxeKgA2H90qP71m8j9TvOkoNaqShjsMcZf6_dW70i7r9qQsGzeNc_tvx0BGNfuklYY-nf1j4gSYZhxBxVnaf25B8noPZqxbKmbjO8eQk_UO6sIDF3rzgg==,,2022-06-25,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
128,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT7hARQHrE144csDgTGmcn5JSCrT1FehQ0LJq9SLzgP0GJy0VISEppCPadFzDQH36DZAA7qcyaMCwLN1Pj6ae4FvUzkf6yl3PU_jZulB5CD9SWJFfwgy_VEMS2SmhWio0_RtADo8dPBTG81OMQHmtToQw==,,2022-06-25,jobs.lever.co,https://jobs.lever.co/quantumcircuits/266e812f-d349-4a21-bdc9-90bbb8bdfc25,,,,Lever
129,Xairos,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXVpA-4rjsW2M4V51_s_6LLWuRBniM6jSGm6rBB9_Vp43awlLPcjgOrtEGckvytqp3s5_n9j0jq99eraLx2QWODphX9J9Q22c0poYe2JDM7-LDeKHhbiMdIS-PlUSQZ_UqCbzj2u02CvLa2ZY2egSo2jfQ==,,2022-06-25,www.xairos.com,https://www.xairos.com/general-9#:~:text=Computer%20Software%20Engineer,,,,
130,Xairos,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXVpHN50gfFGrbPmhVR3NNBxCq8FeaUlj_MQSMH5txyhbW3r29mht4bwlB82Hb5jW64SxfnczMjO5aLqJYdWl6XQOBIwHtohSH_HPR9cLJKn47Ix8s1kkKA6MJrdfQn6y0A05RAL8Ja8iIWfPmqXgUURxw==,,2022-06-25,www.xairos.com,https://www.xairos.com/general-9#:~:text=Quantum%20Optics,,,,
131,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQg-0LV-i5J3cw9SqD8JvyL7TjJpTKeLT9y5FwOQkilLb4PbyjzbxBqEAK1bRLv1Hy9VEf2CkYd5nq4j-GSHIt9wRNMAjdcZNCt1KSK-2M0jL4D6bgIWrEt9YvoEyXicp5BWHJAblr-SGOgXMnM99T7rg==,,2022-06-22,www.monster.com,https://www.monster.com/job-openings/0338342d-5d17-4964-a460-0ee400d9c115,,,,
132,Q-CTRL Federal,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXTYL8qb77VNNrTc3VDOVrRcRQ5jnFxMV4Q8Gy_ejdU8giJwERhqEiUgrgcsK2XhIHmf_a7r9P_QOLhcPT24FDEL3UPr-amricKakEt80twqw3VBQZHqWHisN4Tks-TD3N8qrqy1lEmluk1eLEetv386EA==,,2022-06-16,jobs.lever.co,https://jobs.lever.co/q-ctrl/9ad10211-8cc2-4011-a767-335921d720d7,,,,Lever
133,Riverlane,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUeTz4KYXpe29sIERbALV0ynXtJEy57-9dlJ72L9s5nrLtlNUe18a5eDXljOPQvCb4i4NDLSV7ZafO4svTX1hv60gHtSeUSwPXcNEbyaUL0qPv-qMPRKdrvNeGoa4n89bcwIYcS71X_-1w3muy2oR-SDA==,,2022-06-14,www.riverlane.com,https://www.riverlane.com/vacancy/digital-design-engineer/,,,,Riverlane
134,SandboxAQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUjl4BoNrFVLgv_ArldEeivcp-djR6zQCCgszkjY3CAbclPUZROVrGbK3Zb40OIm5NKHHuc0U8MmJoHM7hkESUK_v9SplgJL-mhtoZhvZYmjHYSK4_pxor5bM4eHtshYKLJeCqIyHEPeo2nPjOr4eSuIQ==,,2022-06-13,www.sandboxaq.com,https://www.sandboxaq.com/careers-list?gh_jid=4505155004,,,,
135,SandboxAQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUocI3D7Vw99O9q-Nw7h0iYoe0OCcNo1TIXr0ovxm92yolhTVRuTxApiSKJ-X8YzIQ1VqGOtvTHonEiW7gjldAz_XUbeGcTxTOs84Hte21D65oJ5DMkNKOduMdEGxS7_qlKamg_mZwGyM-8KRSCOpLkaw==,,2022-06-13,www.sandboxaq.com,https://www.sandboxaq.com/careers-list?gh_jid=4325272004,,,,
136,SandboxAQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUqRUvxOq9SwbtTMK-5vHKaNNIs95ztx27XJL8HtehdCe06YfIIfQNsMJ2SR8nvNQ6mxeauq2qKNqqaDdy1oqkKQGI7TTH6ynd2x4d7FwF_54YbTHM1_51lkn-q1-vUW6AVhhDEWqo6yPXUIOB5-Vhcsg==,,2022-06-13,www.sandboxaq.com,https://www.sandboxaq.com/careers-list?gh_jid=4437046004,,,,
137,SandboxAQ,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUrsipIfG7vSp9YWQvs_sahX5_uaelYIpV0U9ssf0k3jcZt05yJJu0Xk2S_T87ISFziTpr9Ro9a9OlX3d1Rfw1tloBYgqE0cde4YTse0hpFc7Q4k8mthqzQc6pJlORS4Ims_acR_ubKVwDqqr7nGTEXrg==,,2022-06-13,www.sandboxaq.com,https://www.sandboxaq.com/careers-list?gh_jid=4399578004,,,,
138,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQMVM6hAEclBWqJI782oRhV3pVLGSAPMQYxbtfQWNzzn2a-E16ixfzO_uL5O5Vf8OYPodaNJE6SxX4vDCrxBWiO2s3WiQT9NxHTIV-94E-Px3YsVXgAbnPqcBxgGtRb_ZBmr3WEA8Z3CejsBJlo5ICYQw==,,2022-06-10,careers.google.com,https://careers.google.com/jobs/results/143404616084529862/,,,,
139,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPNi8xJ5CP8utAu7gGOfgz3F9qIEC12R45B2yPN6soGEQYMGjtQgdDp_RfvXZVPNfk_V2n88TjgtmSI5CY4tDQQTmUg45iblTvAo0SZIA9oOm7ww6OgnGRNIVTBcu-94olfAPeMmjMS7hlfQStOl7vb6w==,,2022-06-04,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
140,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPV1bayPMj-ESB0SQPZFjAClj7BKEQdMLzRXCKsZqn1q_HAQfIUIn7z1V7rN-c_3HaEIJkLSMhTapWQapYyvlGGLXySkVt3Rh8jqffxINSXGokYyeZ4cpFASRnFf9LvEU1B2CDoKsDf5Pb6rz-qs-EO2g==,,2022-06-04,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
141,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQcYbVaCIWKV3s-3-7KfxUeVxyOPB9UVOiWXoklkdcyP5VoTvjiNSDHVeZBq9F6v77rwC6wlZRZUqOq47whFY_7NDD0eAZbj0gjOS5fA_1jAxgwU3t6Jzj45QQyO385x7fsCntqAZ7iojom4DOz5cvebg==,,2022-06-03,careers.honeywell.com,https://careers.honeywell.com/us/en/job/HONEUSREQ372034EXTERNALENUS,,,,Quantinuum
142,SRI International,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXU4weqJ-TskPDYxiL_l6eDSa1WhTQAqBrwNcfka-1fD_PUf44y6RTHbvN28CHiNGJkIhEQq0GQgNuKBMKGTCssd6g2uC7rtkaBm9W1CftKFVVIW2onKEL25Hh0bZheILp0qfoWxYlHYQW6iohUS8RCzRQ==,,2022-06-02,careers-sri.icims.com,https://careers-sri.icims.com/jobs/5170/project-%26-operations-manager%2c-qed-c/job,,,,
143,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQE5oPmSVLbQOu7JCtV64zvShbKj93JLtQZQIIKp5x8h3x2H-9T8bYxCe5zifvcdM17eWL9_9Zbx6zEL7xWFw-u77_4PxfcHoXh1lczaEZwrLl4o3rmutUHzfw2lqg8Si09BzIY3sq5dyG3vnW0Fe6Ycw==,,2022-06-01,careers.google.com,https://careers.google.com/jobs/results/86769526172984006/,,,,
144,Riverlane,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXUh85XWaz25YFR3zJRqjRX-AvlMfjdauFJ7qZ5_ODP59gGPpc9m9IZodOij5t12X3G-nH_FsJ-stDY8cpIk29LAHyKTOEZf9oEjnNC533o4CQgux1fLTPm62gKEscWfMJfc5uqK8V6oE6T2YeYblOBa1w==,,2022-05-30,www.riverlane.com,https://www.riverlane.com/vacancy/senior-digital-design-engineer/,,,,Riverlane
145,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP25c5JFguFlIfBA60TYe_42TT2wZU51dngkZDDHyaCMplXcePkHlWBDltnEn-1lqHjBdwxsdYvT3VDMTpoLVY8Yhp42nJ8TBJGPCAiybf4LY0d1icK8Cfjst7mXqwyXbKbcFkDWgN4QgvJiHAE-MWSlg==,,2022-05-29,careers.google.com,https://careers.google.com/jobs/results/73811352948220614/,,,,
146,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPWCx80WKmGqb07Go6AcfQBRcDtAeFfzv2JWWar3soOo4AZ1dS1WrBBJ_mj2yMnL_H1NbcSdwuVwFHX38D0JIWx1ZwCorw9vCJ-6xmWjtHKxQFiC9oQwkKr3esVck96zJuIkecU5ZjZ24v9mt6IXRKDXw==,,2022-05-28,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
147,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPVQ5R6iPXQvtZpuwcR7aaon_blldMlpjR5gueUp8wgybXNFpLwGFwFj2c6pZMFboUfalebCwbWPoKPJrWYCWPVlsiWPxCSWvbAU6RAUtdAGvLaJz3FI4ay_i5XbIe9cVlXbqXzuGJ13NrNZolR__bgug==,,2022-05-27,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
148,Keysight,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXRsx2XzYHR7aRmGrHWcZUTFKN-8AwCPVGWOwGbTckPNp3Pxrf0Tl_y3_85h67gM1PIogq5QHTRWudzJEVceDwOV6h-eRZhtvT0xFl1IfADtecEefO7K_pk--B2Mgk9-iv5zuPAw7HU2iZR8Snm5opitIQ==,,2022-05-26,singapore.job-q.com,https://singapore.job-q.com/job/191197/,,,,
149,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP-6YAbEvfm7BcCILkCHv06mo7g6RltsWRlBX1kjEaROA--nK9knV4UC61XW9ILfVAVNSWkGkxSkjsNnNzGc25K4Bj8GIIAqxWkM3jT8wpmYvA2xTrSZGv6Rep9kaUVKw4h631t9ESe4bV-EYwvXO8L3w==,,2022-05-21,careers.google.com,https://careers.google.com/jobs/results/143328245635261126/,,,,
150,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT0v6EKkarDRp8p16Ks-GWh2uwzY8gPjZE1uC4wyOy-J5DyZeJ2rItKTbK6h93KjgvjBlmE4vOg90GPBDZE64XeNazbIfNASTCbDpGji4dn3GCjS9dcNZkj5yVRwEkXVv_SQ-9Y1Lba3uzP5rFDs78ofA==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
151,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT1cvaVvvjLwjdEQMV8Ngtuc_4TpS5p_iUQaGH6AWvdMI1fOBQqpr99ioEro5mRlOOHuGuUQ4_WclCPTP49nEa9Vkh-y43gjZe9Tf8ZUFsrKZ57pwomkNnbV53_9wbJajh7o0Oml3CmYidmubLOWxT7DQ==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
152,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT1pp7Cmga2lt0AK0kbnfaaxNfWHl0Q8BcrBIiZF5TJrBVE78dTwrUHJLf-oniCeU5TYieqicmGAJ93a4NDvscAmmVUg80vuAjUKNP9zpvBdj7aQi4VLIcZmPq9FoKytbAlYNp_rIpcrl24KmhNK3L3_Q==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
153,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT22Dhn8EBZUvGV4C-J3FYqaS4TGKSa6MwJIPgwFH-TBUocH4RUSqogUxtHZZxOiZOx78GqCEDaXzTXk-aQTbQaDZ2dh4OH-DlLMP7nph67LDNT96-5LxbIaXpNV-hUiLnTc_Ge8irI1llNEJQY1v86Dg==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
154,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT27DOvPvFO_SWKlHsk416y-_9wDFfOwiCLBQi4l0q0XXKsTCxRkCDIFtFhkF_zTsfQ5QSqD6DLuQu6_rcprvYO2RS9Mv2TVvVCk1KIUHmO9IPRO08LOsl-3j11kGb9d3ddiZZhUIBjlZ8aDdGoV3M_Zg==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
155,QuantrolOx,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT3LJy9u-fXUvE6oa88OUu_Y3jVy_l010tn6sw2p73oro-BS9Qm_sR2GfuTdHa7f_32ZS6m3hKKmF1C8TCJAbrRyoidcOxgivpJFNwNh-RzpoWGAFaBs37AI5iJaUbvdqj6nN19RQO1P1cbbE4UZc14vA==,,2022-05-18,quantrolox.com,https://quantrolox.com/careers/,,,,
156,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPUcVnBOPfGBHF7-dXc6rHvdcNz8OKYs339pt9dGm8Xfjoo5sgKKwI1tah4i9dSYFpOVgNRtt8YIhIPVXCIb4PSj-Z2zJeJVVRIRwtdl-y4-ZJHvKPxSVyJMNTl6mVjIOzshWen8vG00btW7jQkQip5Hg==,,2022-05-15,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
157,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQDJLRwAwY-AYS-IJp6pd_WUgkorHT8Lg-ybFep1fZrSdiPDQZZCP8mgdo3943zo2KxuQLAB0JidTFsVfLVe7Xf_Rf9Q0W46f68PJzvcG5tb49ZNtxy-mg8ke324XxfTPyaeYMUeJVgQPfGDOctQ1UJ9w==,,2022-05-14,careers.google.com,https://careers.google.com/jobs/results/104734183030432454/,,,,
158,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQSdzZWrSH5ne7OTlXT9Uv8fq_X8ihQCm0FBh8DSy8G4gu1oOkasnFzhFCQrdf97nUcSa0MPt77-zViumMZpxcmh8knUSVUX0Gb0sw1cXs0gYyF2fQW1Zfm_s_oMD6xb7pLUe7jmpDFGUT-P2OR-h1Q3g==,,2022-05-13,careers.honeywell.com,https://careers.honeywell.com/us/en/job/HONEUSREQ352348EXTERNALENUS/,,,,Quantinuum
159,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPwmD01s2KN4LYS01SJPzanpSKW5_HXbFNVFIkl4SWFRTJ5f-FjGVAINq1DwFCAYz35Q0RueE8w9tYEgTpG9JPIxk8s4Tnm276Mx_Fqbk6OXj6KK2y8IovoIed9gQq0gRdprXCIeIRBDjzVWANnDvMpCQ==,,2022-05-12,careers.google.com,https://careers.google.com/jobs/results/108021778632057542/,,,,
160,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQC9MczaAFlD85EBt8aIhqoYEAo4lNtNnb8DsQEI1SFFN5RDWVX64ZOHwQWVn2IOtHy8J0sKqr2MSn0fjtOPtvBF4lebXw69-4uoxCn18n36IQEtLK-eXJ_vCmIK2faXohH8cSEXcnCPtdV7H3F58EbJA==,,2022-05-07,careers.google.com,https://careers.google.com/jobs/results/142012894452556486/,,,,
161,Honeywell,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQZ2Z-yKlmNhUYmKp0vZtORwBuk2FWmV10NSnS0e2TPRp0j1i4eIPY_wuElIvcMVenC9-K4rq4QqSedXBXiSWrjfh-WfTXlaK4L-5wG_RBk8OpBeNrPt4YOYkZEba3CD6sw9wRMqir21QyaxJ4YG3hLrA==,,2022-05-07,careers.honeywell.com,https://careers.honeywell.com/us/en/job/HONEUSREQ372022EXTERNALENUS,,,,Quantinuum
162,NVIDIA,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXSsZSpdtGIpF2WvZ2ao2eHyhX44DcEY-0YZzC3b5EzrLRrjTDKsc0VtlmLhRhDd50nPdCvvAE61UN5f6JPLbXYMNEXF2MAxRlt1dFL_Kmy60J0XSVUq4k8RP2H-fWfmcow5wqps1OjqiI9sBme72tMj2g==,,2022-05-07,nvidia.wd5.myworkdayjobs.com,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Quantum-Application-Engineer_JR1958877,,,,Nvidia
163,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXP9AyCtB5sknSOJsyyuoI3xOmIEintW-xWO5jQIqkiY8NZB2RyRqfmEI4xQUlhpGGtx6MbOAb_Tesd5dKEATQYAA0RBMjYmpbYg2YHgRGfjLg3dhpUcg7Mh51zJ0Fw9jIs63R_h0UwI-UygcNyAKsJTMw==,,2022-05-06,careers.google.com,https://careers.google.com/jobs/results/95807565415228102/,,,,
164,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXQMkuInPwDzDNbupdkVWdYMaIA3atad0EkW3jg4957Zz0IA8_uTSkmw916CO8J7rRmvZ6mLTyH7ocP19VzG_Yv6SELpQwoaEyKKD34owSBN2-Lqr2hY_Ji0gDVKxk5tuQFo6Ht8_rWDdrv2E9S5c0c0rg==,,2022-05-05,careers.google.com,https://careers.google.com/jobs/results/107721972198056646/,,,,
165,Google,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPxaFnZsg8UQAnSSs27mK6j8YKNRYja_gxSc0Z6vOGE83zMmR1ZJLVfN9vB6wxJmNl2emdqswcyGRJByGGZs6aKzK3RmvQLndYq4uoNmr_SokUMolEGwpwqJd8HHhLhiOsiO2uE5cgUXwa9ykeV7436Pw==,,2022-05-04,careers.google.com,https://careers.google.com/jobs/results/78370813431947974/,,,,
166,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPRXOx-vzSSwCY57YlSbx1MWJywYvnEWCImYlKRtbaH2AvD8xSBGPrwsRJfJ7KkGRfEeJ1OvQc4UBmVc0LwVGw3qbuETEQC4nvTzWHQOAl7yk6WTdSwodqvY51Y1NVRzBuZPYChGjDCQrqnC67s_nuPFQ==,,2022-05-01,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
167,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPINYuSCfDKiP5EDOaOo2rkhXzlkDQbOgMKeNAJghRBa-mOe2e4qGT1YLHoooDLMU9YROTbwf4IT8I0RNgmi6B7anfRY4uGWC4guWtMfRMQoxaTStLpPi-TgFP2ca5FuiSR6wthekpwJQfgb_OpAF3tfA==,,2022-04-30,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
168,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPKJo0iKGNzS_djr-U6L_s4PQAdPBTcSEh0cKj0T4UI9AIysM2MzQSQ-K3tpAYlkxL3Wh9I8uKUVbWeIXwH4PDAEY9bzDII-GCPhT-YZFn_bMpYRHjzeoCOQTgu-n2n5ruu-hDHc8MS3a8ab_YgWx0psw==,,2022-04-30,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
169,ColdQuanta,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXPQXVqU8bVXC5qcCFvCPNKlXBVF79u2umCl2Pp6KDgCq6ob9JiWeI0JwmRr1mN5whgbdOrnkRmr3qaTwRMJhF6TDDMkeL1VkEmiN7AInz3WW8FB3Pznfi930n9YWQvhkToh1O9DZtGiIhOzkFpYqU-YHQ==,,2022-04-30,apply.workable.com,https://apply.workable.com/coldquanta/?not_found=true,,,,
170,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT3c7EIfxZPPJVv5ZpCyrNSNA2qcKN3dFZ8G4mCy32so98AUS8eKYc_Z392Dk1xl32NZJzhOglNiv1s55_EtIlHfxODba0ElC_zTu-gBuMWNFgeE7R-pgOQwCLBYWVS1sexs9OGi997EiBXz0k7UPWVNg==,,2022-04-30,jobs.lever.co,https://jobs.lever.co/quantumcircuits/e3f5e54b-729a-4309-b109-023f4421e543,,,,Lever
171,Quantum Circuits,,https://jobs.quantumapalooza.com/u/BgAAAAABjYXT4mFyvmwEDVr4vSJyUFF-LA9wgJPE4RfLTN984U8fsiVfEqg2aDSAwEydCJx6UXSK4iO8XPuUg9vXEGBXc7q81wa3pS_Sssb6YNoCN3GpweyMKKZiovO8moWg1_W2O4xyLCM3uxxFUso7vP8u3oRGFww==,,2022-04-30,jobs.lever.co,https://jobs.lever.co/quantumcircuits/f10ac456-1428-4b99-84e0-609f75944a47,,,,Lever
